Year,Series,Series Label,Economy,Economy Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,US dollars at constant prices (2015) in millions,US dollars at constant prices (2015) in millions Footnote,US dollars at constant prices (2015) per capita,US dollars at constant prices (2015) per capita Footnote
"1985,5100,""Total gross domestic product"",634,""Qatar"",6153.297,,16590.803,,15330.14,,41333.833,"
"1985,5100,""Total gross domestic product"",642,""Romania"",50741.969,,2199.359,,125286.854,,5430.43,"
"1985,5100,""Total gross domestic product"",646,""Rwanda"",1812.787,,294.912,,2057.556,,334.732,"
"1985,5100,""Total gross domestic product"",659,""Saint Kitts and Nevis"",111.007,,2650.986,,301.544,,7201.213,"
"1985,5100,""Total gross domestic product"",660,""Anguilla"",27.126,,3720.029,,72.674,,9966.237,"
"1985,5100,""Total gross domestic product"",662,""Saint Lucia"",298.118,,2361.404,,728.092,,5767.246,"
"1985,5100,""Total gross domestic product"",670,""Saint Vincent and the Grenadines"",133.372,,1276.251,,310.074,,2967.132,"
"1985,5100,""Total gross domestic product"",674,""San Marino"",319.841,,14031.802,,877.559,,38499.556,"
"1985,5100,""Total gross domestic product"",678,""Sao Tome and Principe"",78.68,,749.862,,139.898,,1333.303,"
"1985,5100,""Total gross domestic product"",682,""Saudi Arabia"",103893.95,,7919.351,,200048.465,,15248.761,"
"1985,5100,""Total gross domestic product"",686,""Senegal"",3632.03,,561.25,,6173.622,,953.996,"
"1985,5100,""Total gross domestic product"",690,""Seychelles"",204.084,,2925.013,,437.789,,6274.573,"
"1985,5100,""Total gross domestic product"",694,""Sierra Leone"",1376.082,,361.622,,2798.36,,735.384,"
"1985,5100,""Total gross domestic product"",702,""Singapore"",18572.734,,6864.713,,46885.24,,17329.366,"
"1985,5100,""Total gross domestic product"",704,""Viet Nam"",4798.284,,78.794,,29528.183,,484.889,"
"1985,5100,""Total gross domestic product"",706,""Somalia"",809.648,,121.777,,1193.701,,179.541,"
"1985,5100,""Total gross domestic product"",710,""South Africa"",59647.667,,1825.267,,155658.55,,4763.277,"
"1985,5100,""Total gross domestic product"",716,""Zimbabwe"",8719.664,,982.222,,7880.523,,887.697,"
"1985,5100,""Total gross domestic product"",720,""Yemen, Democratic"",533.094,,55.692,,2477.638,,258.838,"
"1985,5100,""Total gross domestic product"",724,""Spain"",180796.025,,4667.647,,591502.391,,15270.936,"
"1985,5100,""Total gross domestic product"",736,""Sudan (...2011)"",6623.773,,295.296,,17730.931,,790.468,"
"1985,5100,""Total gross domestic product"",740,""Suriname"",1196.437,,3245.578,,2535.834,,6878.963,"
"1985,5100,""Total gross domestic product"",748,""Eswatini"",538.715,,770.609,,1133.657,,1621.648,"
"1985,5100,""Total gross domestic product"",752,""Sweden"",114123.206,,13654.94,,262808.288,,31445.237,"
"1985,5100,""Total gross domestic product"",756,""Switzerland"",107765.016,,16745.597,,407841.983,,63374.532,"
"1985,5100,""Total gross domestic product"",757,""Switzerland, Liechtenstein"",108446.315,,16780.316,,410438.649,,63508.752,"
"1985,5100,""Total gross domestic product"",760,""Syrian Arab Republic"",10044.355,,943.253,,15358.113,,1442.261,"
"1985,5100,""Total gross domestic product"",764,""Thailand"",40313.01,,774.849,,87036.892,,1672.921,"
"1985,5100,""Total gross domestic product"",768,""Togo"",859.89,,264.338,,1858.124,,571.204,"
"1985,5100,""Total gross domestic product"",776,""Tonga"",73.173,,779.299,,279.059,,2972.005,"
"1985,5100,""Total gross domestic product"",780,""Trinidad and Tobago"",7395.743,,6319.549,,9771.635,,8349.713,"
"1985,5100,""Total gross domestic product"",784,""United Arab Emirates"",41134.254,,30109.287,,99779.984,,73036.554,"
"1985,5100,""Total gross domestic product"",788,""Tunisia"",9233.652,,1259.777,,14250.471,,1944.239,"
"1985,5100,""Total gross domestic product"",792,""Turkey"",92621.776,,1885.088,,219725.304,,4471.967,"
"1985,5100,""Total gross domestic product"",796,""Turks and Caicos Islands"",58.384,,5853.603,,112.623,,11291.673,"
"1985,5100,""Total gross domestic product"",798,""Tuvalu"",3.516,,428.16,,9.329,,1136.106,"
"1985,5100,""Total gross domestic product"",800,""Uganda"",4743.248,,325.787,,3607.454,,247.776,"
"1985,5100,""Total gross domestic product"",810,""Union of Soviet Socialist Republics"",914117.647,,3307.521,,1293871.286,,4681.57,"
"1985,5100,""Total gross domestic product"",818,""Egypt"",23784.328,,482.845,,81835.504,,1661.34,"
"1985,5100,""Total gross domestic product"",826,""United Kingdom excl. Channel Islands and Isle of Man"",489256.281,,8672.672,,1474887.643,,26144.207,"
"1985,5100,""Total gross domestic product"",834,""Tanzania, United Republic of"",11074.741,,511.918,,10123.117,,467.931,"
"1985,5100,""Total gross domestic product"",840,""United States of America excluding Puerto Rico and United States Virgin Islands"",4338979,,18041.506,,8318762.431,,34589.474,"
"1985,5100,""Total gross domestic product"",841,""United States of America including Puerto Rico"",4359553.17,,17884.393,,8371891.053,,34344.389,"
"1985,5100,""Total gross domestic product"",842,""United States of America"",4359553.17,,17876.672,,8371891.053,,34329.562,"
"1985,5100,""Total gross domestic product"",854,""Burkina Faso"",1764.128,,228.28,,2656.291,,343.727,"
"1985,5100,""Total gross domestic product"",858,""Uruguay"",5225.665,,1735.225,,20501.425,,6807.669,"
"1985,5100,""Total gross domestic product"",862,""Venezuela (Bolivarian Rep. of)"",59963.312,,3462.182,,180046.226,,10395.571,"
"1985,5100,""Total gross domestic product"",882,""Samoa"",87.599,,547.509,,406.785,,2542.486,"
"1985,5100,""Total gross domestic product"",886,""Yemen, Arab Republic"",2322.291,,,,10793.214,,,"
"1985,5100,""Total gross domestic product"",890,""Yugoslavia, Soc. Fed. Rep. of"",73343.834,,3202.462,,147958.986,,6460.434,"
"1985,5100,""Total gross domestic product"",894,""Zambia"",2772.256,,400.433,,6259.631,,904.16,"
"1985,5100,""Total gross domestic product"",926,""United Kingdom"",489256.281,,8642.328,,1474887.643,,26052.731,"
"1985,5100,""Total gross domestic product"",960,""Indonesia (...2002)"",102170.684,,616.826,,186990.976,,1128.903,"
"1986,5100,""Total gross domestic product"",0000,""World"",15647001.129,,3154.212,,31043378.245,,6256.575,"
"1986,5100,""Total gross domestic product"",004,""Afghanistan"",3320.889,,282.962,,11586.202,,987.221,"
"1986,5100,""Total gross domestic product"",008,""Albania"",2397.087,,787.427,,5453.379,,1791.399,"
"1986,5100,""Total gross domestic product"",012,""Algeria"",62922.804,,2723.65,,77784.246,,3366.936,"
"1986,5100,""Total gross domestic product"",020,""Andorra"",609.882,,13110.102,,1415.439,,30426.46,"
"1986,5100,""Total gross domestic product"",024,""Angola"",8556.722,,829.13,,31392.484,,3041.873,"
"1986,5100,""Total gross domestic product"",028,""Antigua and Barbuda"",290.441,,4703.189,,585.711,,9484.576,"
"1986,5100,""Total gross domestic product"",032,""Argentina"",114734.843,,3737.417,,307589.998,,10019.556,"
"1986,5100,""Total gross domestic product"",036,""Australia"",190984.581,,11998.343,,498600.453,,31323.886,"
"1986,5100,""Total gross domestic product"",040,""Austria"",99035.643,,12987.608,,211933.74,,27793.149,"
"1986,5100,""Total gross domestic product"",044,""Bahamas"",3574.151,,14953.353,,7504.316,,31396.184,"
"1986,5100,""Total gross domestic product"",048,""Bahrain"",3740.429,,8628.879,,8123.757,,18740.875,"
"1986,5100,""Total gross domestic product"",050,""Bangladesh"",20219.808,,216.98,,44031.269,,472.501,"
"1986,5100,""Total gross domestic product"",052,""Barbados"",1580.355,,6146.443,,3667.751,,14264.91,"
"1986,5100,""Total gross domestic product"",056,""Belgium"",120020.1,,12088.395,,256585.152,,25843.193,"
"1986,5100,""Total gross domestic product"",060,""Bermuda"",1585.803,,26425.203,,4424.299,,73724.796,"
"1986,5100,""Total gross domestic product"",064,""Bhutan"",203.764,,425.677,,240.178,,501.748,"
"1986,5100,""Total gross domestic product"",068,""Bolivia (Plurinational State of)"",4102.534,,650.254,,10437.613,,1654.367,"
"1986,5100,""Total gross domestic product"",072,""Botswana"",1119.26,,1007.482,,2738.062,,2464.618,"
"1986,5100,""Total gross domestic product"",076,""Brazil"",225392.828,,1631.993,,914070.685,,6618.477,"
"1986,5100,""Total gross domestic product"",084,""Belize"",252.365,,1488.272,,444.291,,2620.12,"
"1986,5100,""Total gross domestic product"",090,""Solomon Islands"",144.99,,519.987,,379.268,,1360.191,"
"1986,5100,""Total gross domestic product"",092,""British Virgin Islands"",57.296,,3912.067,,136.717,,9334.779,"
"1986,5100,""Total gross domestic product"",096,""Brunei Darussalam"",2698.457,,11685.83,,8807.126,,38139.79,"
"1986,5100,""Total gross domestic product"",100,""Bulgaria"",17522.824,,1952.936,,35905.851,,4001.742,"
"1986,5100,""Total gross domestic product"",104,""Myanmar"",5848.792,,151.138,,7659.838,,197.936,"
"1986,5100,""Total gross domestic product"",108,""Burundi"",1233.605,,252.439,,1773.586,,362.938,"
"1986,5100,""Total gross domestic product"",116,""Cambodia"",1121.701,,140.9,,2148.78,,269.915,"
"1986,5100,""Total gross domestic product"",120,""Cameroon"",11734.31,,1128.79,,16752.086,,1611.478,"
"1986,5100,""Total gross domestic product"",124,""Canada"",379006.837,,14534.976,,788231.43,,30228.809,"
"1986,5100,""Total gross domestic product"",132,""Cabo Verde"",216.904,,685.077,,393.889,,1244.07,"
"1986,5100,""Total gross domestic product"",136,""Cayman Islands"",602.517,,29497.543,,1434.612,,70234.593,"
"1986,5100,""Total gross domestic product"",140,""Central African Republic"",1174.214,,452.009,,1660.092,,639.046,"
"1986,5100,""Total gross domestic product"",144,""Sri Lanka"",7282.871,,443.838,,19098.518,,1163.915,"
"1986,5100,""Total gross domestic product"",148,""Chad"",1214.841,,231.518,,2205.818,,420.374,"
"1986,5100,""Total gross domestic product"",152,""Chile"",20408.467,,1639.783,,55152.155,,4431.375,"
"1986,5100,""Total gross domestic product"",156,""China"",300516.249,,274.441,,765716.43,,699.275,"
"1986,5100,""Total gross domestic product"",158,""China, Taiwan Province of"",78195.01,,3997.666,,114868.001,,5872.548,"
"1986,5100,""Total gross domestic product"",170,""Colombia"",49070.101,,1605.042,,102339.795,,3347.448,"
"1986,5100,""Total gross domestic product"",174,""Comoros"",340.452,,930.793,,529.224,,1446.895,"
"1986,5100,""Total gross domestic product"",178,""Congo"",2001.284,,947.417,,5062.998,,2396.846,"
"1986,5100,""Total gross domestic product"",180,""Congo, Dem. Rep. of the"",8693.504,,283.325,,30899.387,,1007.024,"
"1986,5100,""Total gross domestic product"",184,""Cook Islands"",39.678,,2241.46,,156.468,,8838.987,"
"1986,5100,""Total gross domestic product"",188,""Costa Rica"",5601.078,,1993.092,,15749.649,,5604.369,"
"1986,5100,""Total gross domestic product"",192,""Cuba"",24225.993,,2378.854,,53383.062,,5241.911,"
"1986,5100,""Total gross domestic product"",196,""Cyprus"",3464.826,,6325.711,,7248.248,,13233.08,"
"1986,5100,""Total gross domestic product"",200,""Czechoslovakia"",53903.07,,3472.78,,157758.154,,10163.787,"
"1986,5100,""Total gross domestic product"",204,""Benin"",1442.81,,327.576,,2469.006,,560.564,"
"1986,5100,""Total gross domestic product"",208,""Denmark"",88078.82,,17220.906,,197326.591,,38580.701,"
"1986,5100,""Total gross domestic product"",2101,""Developed economies: Asia and Oceania"",2334203.865,,16007.702,,3474268.683,,23826.136,"
"1986,5100,""Total gross domestic product"",2102,""Developing economies: Asia and Oceania"",1499543.884,,535.062,,3276851.226,,1167.057,"
"1986,5100,""Total gross domestic product"",2103,""Developed economies: Asia"",2112927.529,,16688.517,,2888332.071,,22812.888,"
"1986,5100,""Total gross domestic product"",2104,""Developing economies: Asia"",1489564.084,,532.667,,3259073.897,,1163.262,"
"1986,5100,""Total gross domestic product"",2105,""Developed economies: Oceania"",221276.337,,11520.079,,585936.612,,30505.006,"
"1986,5100,""Total gross domestic product"",2106,""Developing economies: Oceania"",9979.8,,1621.695,,17777.329,,2888.777,"
"1986,5100,""Total gross domestic product"",2116,""Sub-Saharan Africa excluding South Africa"",265614.24,,666.188,,365019.119,,915.506,"
"1986,5100,""Total gross domestic product"",2117,""Africa excluding South Africa"",416379.86,,785.636,,670655.272,,1265.409,"
"1986,5100,""Total gross domestic product"",212,""Dominica"",135.163,,1863.52,,290.516,,4005.411,"
"1986,5100,""Total gross domestic product"",214,""Dominican Republic"",6799.934,,1030.767,,17298.903,,2622.251,"
"1986,5100,""Total gross domestic product"",2160,""Developing economies excluding China"",2446341.373,,914.464,,5804077.676,,2167.508,"
"1986,5100,""Total gross domestic product"",2161,""Developing economies excluding LDCs"",2607724.977,,787.09,,6309157.109,,1904.294,"
"1986,5100,""Total gross domestic product"",218,""Ecuador"",15306.803,,1647.225,,39495.712,,4250.287,"
"1986,5100,""Total gross domestic product"",2200,""Developing regions (M49)"",2746857.621,,728.444,,6569794.106,,1740.771,"
"1986,5100,""Total gross domestic product"",2205,""Developed regions (M49)"",12900143.507,,10818.771,,24473584.139,,20524.897,"
"1986,5100,""Total gross domestic product"",2210,""LDCs (Least developed countries)"",139132.645,,300.83,,260636.997,,548.462,"
"1986,5100,""Total gross domestic product"",2211,""LDCs: Africa and Haiti"",101398.048,,374.818,,172098.184,,636.161,"
"1986,5100,""Total gross domestic product"",2213,""LDCs: Asia"",37105.576,,189.397,,87391.577,,415.051,"
"1986,5100,""Total gross domestic product"",2216,""LDCs: Islands"",629.021,,761.644,,1147.236,,1389.119,"
"1986,5100,""Total gross domestic product"",222,""El Salvador"",2609.398,,521.635,,10323.026,,2063.64,"
"1986,5100,""Total gross domestic product"",2220,""LLDCs (Landlocked developing countries)"",62536.683,,359.394,,98734.174,,567.419,"
"1986,5100,""Total gross domestic product"",2221,""LDCs: Africa"",98430.558,,372.776,,165101.027,,625.27,"
"1986,5100,""Total gross domestic product"",2222,""LDCs: Islands and Haiti"",3596.511,,492.375,,8144.394,,1114.997,"
"1986,5100,""Total gross domestic product"",2230,""SIDS (Small island developing States) (UNCTAD)"",19035.487,,2311.21,,41718.559,,5065.295,"
"1986,5100,""Total gross domestic product"",2231,""SIDS: Atlantic and Indian Ocean"",2670.596,,1284.38,,5182.377,,2492.381,"
"1986,5100,""Total gross domestic product"",2232,""SIDS: Caribbean"",14329.471,,3151.207,,32448.091,,7135.689,"
"1986,5100,""Total gross domestic product"",2233,""SIDS: Pacific"",2035.42,,1264.572,,4088.091,,2539.862,"
"1986,5100,""Total gross domestic product"",2250,""SIDS (Small island developing States) (UN-OHRLLS)"",90647.477,,2168.284,,203622.071,,4870.631,"
"1986,5100,""Total gross domestic product"",226,""Equatorial Guinea"",111.945,,303.355,,449.152,,1217.134,"
"1986,5100,""Total gross domestic product"",230,""Ethiopia (...1991)"",10042.15,,228.073,,11978.102,,272.041,"
"1986,5100,""Total gross domestic product"",2370,""Selected exporters of petroleum"",540554.35,,2086.848,,1167851.846,,4508.573,"
"1986,5100,""Total gross domestic product"",2371,""Selected exporters of manufactured goods"",1260919.774,,505.96,,2862795.285,,1148.732,"
"1986,5100,""Total gross domestic product"",2372,""Selected exporters of manufactured goods and primary commodities"",1056018.874,,617.871,,2657529.402,,1554.907,"
"1986,5100,""Total gross domestic product"",2373,""Selected exporters of agricultural products"",247279.393,,1069.984,,580113.478,,2510.166,"
"1986,5100,""Total gross domestic product"",2374,""Selected exporters of minerals and mining products"",69739.729,,647.539,,188962.11,,1754.529,"
"1986,5100,""Total gross domestic product"",2376,""Selected LIFDC (Low-income food-deficit countries)"",368907.092,,313.848,,590547.78,,502.409,"
"1986,5100,""Total gross domestic product"",2378,""LIFDC (Low-income food-deficit countries) (FAO)"",457786.988,,337.302,,730483.363,,532.649,"
"1986,5100,""Total gross domestic product"",2411,""Net food-importing economies"",8222909.056,,2848.391,,15509926.954,,5370.228,"
"1986,5100,""Total gross domestic product"",2412,""Net food-exporting economies"",7422095.367,,3579.183,,15529629.331,,7488.908,"
"1986,5100,""Total gross domestic product"",2413,""Net food-exporting developing economies"",1246951.341,,766.947,,3259817.947,,2004.976,"
"1986,5100,""Total gross domestic product"",2415,""Net food-exporting developed economies"",6175144.026,,13789.333,,12269811.384,,27398.959,"
"1986,5100,""Total gross domestic product"",2416,""Major net food-exporting economies"",7376949.561,,3685.071,,15452963.516,,7719.352,"
"1986,5100,""Total gross domestic product"",242,""Fiji"",1292.53,,1798.573,,1916.988,,2667.514,"
"1986,5100,""Total gross domestic product"",2420,""Net food-importing developing economies"",1498362.499,,698.552,,3307056.855,,1538.964,"
"1986,5100,""Total gross domestic product"",2422,""Net food-importing developed economies"",6724546.557,,9031.791,,12202870.099,,16389.77,"
"1986,5100,""Total gross domestic product"",2423,""Major net food-importing economies"",7858105.183,,3168.306,,14776025.728,,5954.782,"
"1986,5100,""Total gross domestic product"",246,""Finland"",73528.786,,14913.526,,135235.167,,27429.166,"
